licenceID,licenceNumber,licensee,channel,frequency,location,gridRefDefault,gridReference,licenceType,status,txrx,suppressed,path,createdAt
216926,278296,TELETRONICS LIMITED,EEX30,166.075,ALL NORTH ISLAND,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Current,TX,FALSE,data/page/861643087571ccf38a1943185cebcea2.json,2024-12-04
216926,278296,TELETRONICS LIMITED,EEX13,165.8625,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Current,RX,FALSE,data/page/861643087571ccf38a1943185cebcea2.json,2024-12-04
216926,278296,TELETRONICS LIMITED,EEX13,165.8625,ALL NORTH ISLAND,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Current,TX,FALSE,data/page/861643087571ccf38a1943185cebcea2.json,2024-12-04
216432,277811,TELETRONICS LIMITED,TD405,419.0625,TE UKU WIND FARM 192 VAN HOUTTE ROAD RAGLAN,LAT_LONG_NZGD2000_D2000,-37.8721518 174.9681255,Land Repeater,Current,TX,FALSE,data/page/861643087571ccf38a1943185cebcea2.json,2024-12-04
216432,277811,TELETRONICS LIMITED,TD405,419.0625,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Repeater,Current,RX,FALSE,data/page/861643087571ccf38a1943185cebcea2.json,2024-12-04
216430,277810,TELETRONICS LIMITED,TD340,418.25,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Repeater,Current,RX,FALSE,data/page/861643087571ccf38a1943185cebcea2.json,2024-12-04
216430,277810,TELETRONICS LIMITED,TD340,418.25,HOMEWOOD,LAT_LONG_NZGD2000_D2000,-41.1721273 175.9341148,Land Repeater,Current,TX,FALSE,data/page/861643087571ccf38a1943185cebcea2.json,2024-12-04
216428,277809,TELETRONICS LIMITED,TD380,418.75,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Repeater,Current,RX,FALSE,data/page/861643087571ccf38a1943185cebcea2.json,2024-12-04
216428,277809,TELETRONICS LIMITED,TD380,418.75,HOMEWOOD,LAT_LONG_NZGD2000_D2000,-41.1721273 175.9341148,Land Repeater,Current,TX,FALSE,data/page/861643087571ccf38a1943185cebcea2.json,2024-12-04
216426,277808,TELETRONICS LIMITED,TD365,418.5625,TE UKU WIND FARM 192 VAN HOUTTE ROAD RAGLAN,LAT_LONG_NZGD2000_D2000,-37.8721518 174.9681255,Land Repeater,Current,TX,FALSE,data/page/861643087571ccf38a1943185cebcea2.json,2024-12-04
216426,277808,TELETRONICS LIMITED,TD365,418.5625,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Repeater,Current,RX,FALSE,data/page/861643087571ccf38a1943185cebcea2.json,2024-12-04
215459,277800,TELETRONICS LIMITED,DNX38,461.6938,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Current,RX,FALSE,data/page/861643087571ccf38a1943185cebcea2.json,2024-12-04
215459,277800,TELETRONICS LIMITED,DNX38,461.6938,ALL NEW ZEALAND,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Current,TX,FALSE,data/page/861643087571ccf38a1943185cebcea2.json,2024-12-04
215459,277800,TELETRONICS LIMITED,DNX25,461.5312,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Simplex,Current,RX,FALSE,data/page/861643087571ccf38a1943185cebcea2.json,2024-12-04
220463,280887,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,OWHATA P A,LAT_LONG_NZGD2000_D2000,-38.0491725 176.1742568,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220463,280887,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,OWHATA,LAT_LONG_NZGD2000_D2000,-38.1354356 176.2931583,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220462,281076,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,OTOROHANGA P A,LAT_LONG_NZGD2000_D2000,-38.1153687 175.0818467,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220462,281076,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,OTOROHANGA,LAT_LONG_NZGD2000_D2000,-38.2028135 175.1993763,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220461,280770,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,OHAUPO P A,LAT_LONG_NZGD2000_D2000,-37.7297724 175.0725692,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220461,280770,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,OHAUPO,LAT_LONG_NZGD2000_D2000,-37.9053752 175.3058645,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220460,280806,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,OHOPE SHOPS P A,LAT_LONG_NZGD2000_D2000,-37.8779795 176.9174304,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220460,280806,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,OHOPE SHOPS,LAT_LONG_NZGD2000_D2000,-37.9636792 177.0362055,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220459,280856,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,OPOTIKI SOUTH P A,LAT_LONG_NZGD2000_D2000,-37.9376441 177.1666922,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220459,280856,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,OPOTIKI SOUTH,LAT_LONG_NZGD2000_D2000,-38.0231998 177.2859050,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220458,280952,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,OMANU P A,LAT_LONG_NZGD2000_D2000,-37.5800292 176.0875735,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220458,280952,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,OMANU,LAT_LONG_NZGD2000_D2000,-37.6668337 176.2051890,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220457,281006,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,OHOPE BEACH PA,LAT_LONG_NZGD2000_D2000,-37.8959163 176.9850082,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220457,281006,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,OHOPE BEACH,LAT_LONG_NZGD2000_D2000,-37.9819123 177.1042411,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220456,280920,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,NGARUAWAHIA P A,LAT_LONG_NZGD2000_D2000,-37.5791285 175.0307081,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220456,280920,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,NGARUAWAHIA,LAT_LONG_NZGD2000_D2000,-37.6667535 175.1476590,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220455,280982,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,NGATEA P A,LAT_LONG_NZGD2000_D2000,-37.1909970 175.3720748,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220455,280982,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,NGATEA,LAT_LONG_NZGD2000_D2000,-37.2781715 175.4881632,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220454,280961,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,NGAHINAPOURI PA,LAT_LONG_NZGD2000_D2000,-37.7954906 175.0768036,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220454,280961,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,NGAHINAPOURI,LAT_LONG_NZGD2000_D2000,-37.8827522 175.1942662,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220453,281000,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MATANGI P A,LAT_LONG_NZGD2000_D2000,-37.7175974 175.2787219,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220453,281000,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MATANGI,LAT_LONG_NZGD2000_D2000,-37.8045625 175.3960704,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220452,281019,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MATARANGI P A,LAT_LONG_NZGD2000_D2000,-36.6662115 175.5391629,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220452,281019,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MATARANGI,LAT_LONG_NZGD2000_D2000,-36.7530111 175.6547614,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220451,281018,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MATAMATA EAST P A,LAT_LONG_NZGD2000_D2000,-37.7242552 175.6682158,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220451,281018,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MATAMATA EAST,LAT_LONG_NZGD2000_D2000,-37.8111496 175.7858532,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220450,280828,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MURUPARA PA,LAT_LONG_NZGD2000_D2000,-38.4122680 176.5768852,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220450,280828,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MURUPARA,LAT_LONG_NZGD2000_D2000,-38.4981770 176.6964277,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220449,280935,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MORRINSVILLE P A,LAT_LONG_NZGD2000_D2000,-37.5705933 175.4098357,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220449,280935,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MORRINSVILLE,LAT_LONG_NZGD2000_D2000,-37.6587463 175.5270062,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220448,280747,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MANUNUI P A,LAT_LONG_NZGD2000_D2000,-38.8001049 175.1889965,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220448,280747,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MANUNUI,LAT_LONG_NZGD2000_D2000,-38.8872756 175.3077109,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220447,280803,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MT MAUNGANUI P A,LAT_LONG_NZGD2000_D2000,-37.5669561 176.0711470,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220447,280803,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MT MAUNGANUI,LAT_LONG_NZGD2000_D2000,-37.6541466 176.1881039,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220446,280938,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MT MAUNGANUI APARTMENTS PA,LAT_LONG_NZGD2000_D2000,-37.5450527 176.0600421,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220446,280938,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MT MAUNGANUI APARTMENTS,LAT_LONG_NZGD2000_D2000,-37.6320009 176.1776315,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220445,280956,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MELVILLE EXCHANGE P A,LAT_LONG_NZGD2000_D2000,-37.7315880 175.1656849,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220445,280956,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MELLVILLE EXCHANGE,LAT_LONG_NZGD2000_D2000,-37.8192503 175.2825657,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220444,280977,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MYSTERY CREEK P A,LAT_LONG_NZGD2000_D2000,-37.7861288 175.2332568,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220444,280977,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MYSTERY CREEK,LAT_LONG_NZGD2000_D2000,-37.8736293 175.3505177,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220443,280848,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,BADER P A,LAT_LONG_NZGD2000_D2000,-37.7214560 175.1767173,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220443,280848,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,BADER,LAT_LONG_NZGD2000_D2000,-37.8091417 175.2941077,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220442,280790,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MATAMATA P A,LAT_LONG_NZGD2000_D2000,-37.7245529 175.6557422,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220442,280790,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MATAMATA,LAT_LONG_NZGD2000_D2000,-37.8113394 175.7727698,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220441,280827,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MANAWAHE P A,LAT_LONG_NZGD2000_D2000,-37.8959231 176.5656301,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220441,280827,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MANAWAHE,LAT_LONG_NZGD2000_D2000,-37.9822557 176.6839409,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220440,281103,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MAEROA P A,LAT_LONG_NZGD2000_D2000,-37.6887031 175.1462037,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220440,281103,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,MAEROA,LAT_LONG_NZGD2000_D2000,-37.7757242 175.2631197,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220439,281039,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,LAKE ROTOITI P A,LAT_LONG_NZGD2000_D2000,-37.9371754 176.2443608,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220439,281039,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,LAKE ROTOITI,LAT_LONG_NZGD2000_D2000,-38.0236509 176.3627754,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220438,280880,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,HAMILTON CENTRAL P A,LAT_LONG_NZGD2000_D2000,-37.7018609 175.1647605,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220438,280880,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,HAMILTON CENTRAL,LAT_LONG_NZGD2000_D2000,-37.7888697 175.2814243,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220437,280934,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,LEAMINGTON TOWN PA,LAT_LONG_NZGD2000_D2000,-37.8196460 175.3559172,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220437,280934,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,LEAMINGTON TOWN,LAT_LONG_NZGD2000_D2000,-37.9070875 175.4729481,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220435,281068,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,LEAMINGTON P A,LAT_LONG_NZGD2000_D2000,-37.8304149 175.3153664,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220435,281068,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,LEAMINGTON,LAT_LONG_NZGD2000_D2000,-37.9174081 175.4324511,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220434,281095,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,TE KUITI TOWN P A,LAT_LONG_NZGD2000_D2000,-38.2466649 175.0492305,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220434,281095,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,TE KUITI TOWN,LAT_LONG_NZGD2000_D2000,-38.3344523 175.1671820,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220433,280896,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,KATIKATI P A,LAT_LONG_NZGD2000_D2000,-37.4506938 175.7585256,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220433,280896,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,KATIKATI,LAT_LONG_NZGD2000_D2000,-37.5375965 175.8759045,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220432,280805,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,KAIRUA P A,LAT_LONG_NZGD2000_D2000,-37.6197863 176.1493811,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220432,280805,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,KAIRUA,LAT_LONG_NZGD2000_D2000,-37.7062353 176.2672553,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220431,281109,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,KOPU P A,LAT_LONG_NZGD2000_D2000,-37.1029466 175.4411433,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220431,281109,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,KOPU,LAT_LONG_NZGD2000_D2000,-37.1899645 175.5574768,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220430,281043,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,KOPUKAIRUA P A,LAT_LONG_NZGD2000_D2000,-37.6439917 176.1221077,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220430,281043,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,KOPUKAIRUA,LAT_LONG_NZGD2000_D2000,-37.7300708 176.2396872,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220429,280930,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,KINLOCH P A,LAT_LONG_NZGD2000_D2000,-38.5971464 175.8062480,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220429,280930,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,KINLOCH,LAT_LONG_NZGD2000_D2000,-38.6842452 175.9248898,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220428,280999,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,JUDEA PA,LAT_LONG_NZGD2000_D2000,-37.6079667 176.0219231,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220428,280999,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,JUDEA,LAT_LONG_NZGD2000_D2000,-37.6948791 176.1393042,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220427,280908,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,HUNTLY NORTH P A,LAT_LONG_NZGD2000_D2000,-37.4707315 175.0433754,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220427,280908,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,HUNTLY NORTH,LAT_LONG_NZGD2000_D2000,-37.5579366 175.1602612,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220426,281017,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,HANGATIKI P A,LAT_LONG_NZGD2000_D2000,-38.0754117 174.8982179,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220426,281017,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,HANGATIKI,LAT_LONG_NZGD2000_D2000,-38.2512317 175.1322653,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220425,280942,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,WAIKATO HOSPITAL P A,LAT_LONG_NZGD2000_D2000,-37.7171750 175.1652367,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220425,280942,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,WAIKATO HOSPITAL,LAT_LONG_NZGD2000_D2000,-37.8046935 175.2820895,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220424,281073,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,HUNTLY P A,LAT_LONG_NZGD2000_D2000,-37.4963683 174.9219535,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220424,281073,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,HUNTLY,LAT_LONG_NZGD2000_D2000,-37.5818605 175.1509901,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220423,280916,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,HAMILTON NORTH P A,LAT_LONG_NZGD2000_D2000,-37.6920408 175.1599182,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220423,280916,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,HAMILTON NORTH,LAT_LONG_NZGD2000_D2000,-37.7794029 175.2762654,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220422,281035,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,HAHEI P A,LAT_LONG_NZGD2000_D2000,-36.7521748 175.6777866,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220422,281035,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,HAHEI,LAT_LONG_NZGD2000_D2000,-36.8386449 175.7937682,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220421,280895,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,HAUTAPU PA,LAT_LONG_NZGD2000_D2000,-37.7696818 175.3315223,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220421,280895,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,HAUTAPU,LAT_LONG_NZGD2000_D2000,-37.8576377 175.4478933,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220420,281048,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,HAIRINI P A,LAT_LONG_NZGD2000_D2000,-37.6405212 176.0516570,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220420,281048,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,HAIRINI,LAT_LONG_NZGD2000_D2000,-37.7272637 176.1695845,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220419,280851,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,GREY STREET P A,LAT_LONG_NZGD2000_D2000,-37.7052189 175.1773446,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220419,280851,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,GREY STREET,LAT_LONG_NZGD2000_D2000,-37.7928313 175.2938670,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220418,281032,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,GATE PA P A,LAT_LONG_NZGD2000_D2000,-37.6296420 176.0205801,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220418,281032,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,GATE PA,LAT_LONG_NZGD2000_D2000,-37.7163355 176.1384387,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220417,280822,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,FAIRVIEW DOWNS P A,LAT_LONG_NZGD2000_D2000,-37.6799959 175.1765566,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220417,280822,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,FAIRVIEW DOWNS,LAT_LONG_NZGD2000_D2000,-37.7669420 175.2934820,Other (Spectrum),Current,TX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
220416,281082,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,FRANKTON P A,LAT_LONG_NZGD2000_D2000,-37.6995351 175.1454032,Other (Spectrum),Current,RX,FALSE,data/page/8787bd82bd1a498982f81f5e71c85d58.json,2024-12-04
